town_id,縣市,鄉鎮,人口數,家戶數,1-2月總用電,1-2月家戶用電,3-4月總用電,3-4月家戶用電,5-6月總用電,5-6月家戶用電,7-8月總用電,7-8月家戶用電,9-10月總用電,9-10月家戶用電,11-12月總用電,11-12月家戶用電
6402900,高雄市,梓官區,36384,12429,9369158,753.81430525384,8200817,659.81309839891,10604458,853.20283208625,13658342,1098.9091640518,12944226,1041.453536085,9140157,735.38957277335
6400800,高雄市,苓雅區,175854,72170,44950824,622.84639046695,41177254,570.55915200222,58611695,812.13378134959,73408186,1017.1565193294,68430678,948.1873077456,48134210,666.9559373701
6401500,高雄市,大樹區,43190,13296,10460766,786.76037906137,9779645,735.53286702768,11796368,887.21179302046,14382562,1081.7209687124,14511534,1091.4210288809,11385596,856.31738868833
6402500,高雄市,湖內區,29399,10346,8629925,834.13154842451,8051716,778.24434564083,9441302,912.55577034603,12114070,1170.8940653393,12065831,1166.2314904311,9358123,904.51604484825
6403100,高雄市,美濃區,41258,14480,8876215,612.99827348066,9020349,622.95227900552,9894302,683.30814917127,11743336,811.00386740331,12204866,842.87748618785,10414379,719.22506906077
6402600,高雄市,茄萣區,30690,10404,7249614,696.81026528258,6589356,633.34832756632,7933537,762.54680891965,10412885,1000.8539984621,10721320,1030.4998077662,7749674,744.87447135717
6402300,高雄市,阿蓮區,29566,9386,7356367,783.75953547837,6862756,731.16940123588,7773284,828.17856381845,9694309,1032.847751971,10400106,1108.044534413,8522710,908.02365224803
6402100,高雄市,燕巢區,30397,10340,8657585,837.29061895551,8183023,791.39487427466,9279201,897.4082205029,11129273,1076.3320116054,11660137,1127.6728239845,9390221,908.14516441006
6402400,高雄市,路竹區,53064,16686,13212743,791.84603859523,13155745,788.43012105957,14309444,857.57185664629,18375955,1101.2798154141,19865347,1190.5397938391,16276419,975.45361380798
6401200,高雄市,鳳山區,354093,135440,83897037,619.44061577082,79707669,588.50907412877,97633734,720.86336385115,130319297,962.19209243946,135261835,998.68454666273,105700375,780.42214264619
6401100,高雄市,小港區,156171,66012,33294817,504.37521965703,31340545,474.7704205296,38239387,579.27932800097,49558605,750.75145428104,52697844,798.30703508453,41589418,630.02814639762
6401600,高雄市,大社區,34455,12658,10457985,826.19568652236,9800902,774.28519513351,11129937,879.2808500553,13945120,1101.6843103176,15346476,1212.3934270817,13543074,1069.9221045979
6401400,高雄市,大寮區,111191,40902,30201067,738.37628966799,28798795,704.09258715955,33392965,816.41398953596,41834466,1022.7975649113,43546658,1064.6584030121,35577640,869.82641435627
6401800,高雄市,鳥松區,43735,17499,13086794,747.85953483056,12935337,739.20435453454,13749808,785.74821418367,17637507,1007.9151380079,21226095,1212.9890279445,18526665,1058.7270701183
6400500,高雄市,三民區,347619,134885,83755752,620.9419283093,78786979,584.10482262668,95573181,708.55307113467,131982915,978.48474626534,141602470,1049.8014605034,112705216,835.56522964006
6400300,高雄市,左營區,195643,77053,44586600,578.64846274642,43370871,562.87063449833,48216095,625.75233929892,68189491,884.96867091482,80743760,1047.8989786251,66460210,862.52592371485
6401900,高雄市,岡山區,97751,34443,25540805,741.53833870453,24832364,720.96983421885,28007777,813.16311006591,36739437,1066.6735476004,39552078,1148.334291438,31616160,917.92700984235
6400400,高雄市,楠梓區,178532,66137,41392630,625.86192297806,39259050,593.60191723241,47641444,720.34479943148,63852877,965.46376460983,65295220,987.27217744984,50271031,760.10449521448
6400200,高雄市,鼓山區,135667,55501,32409276,583.94039747032,30950503,557.65667285274,36184287,651.95738815517,49907007,899.2091493847,57775297,1040.9775859894,45906063,827.12136718257
6401700,高雄市,仁武區,80994,30353,23744027,782.26293941291,23358001,769.54505320726,25927950,854.21375152374,33610189,1107.3102823444,37265894,1227.7499423451,31345741,1032.7065199486
1000210,宜蘭縣,三星鄉,21503,8167,5585378,683.8959226154,4869454,596.23533733317,5468085,669.53410064895,7701650,943.02069303294,7572155,927.16480959961,5307895,649.91979919187
1000212,宜蘭縣,南澳鄉,6147,1902,1013863,533.05099894848,1039265,546.40641430074,1107059,582.04994742376,1472662,774.27024185068,1767093,929.07097791798,1308704,688.06729758149
1000211,宜蘭縣,大同鄉,6127,1884,1054075,559.48779193206,1076613,571.45063694268,1055929,560.47186836518,1193830,633.66772823779,1292655,686.12261146497,1121029,595.02600849257
1000204,宜蘭縣,頭城鎮,29890,10073,7774618,771.82745954532,7034575,698.35947582647,7967676,790.99334855554,10874229,1079.5422416361,11708829,1162.3973989874,7759840,770.36036930408
1000203,宜蘭縣,蘇澳鎮,41018,13976,9623749,688.59108471666,8857401,633.75794218661,9717352,695.28849456211,13517070,967.16299370349,15236909,1090.219590727,10044459,718.69340297653
1000206,宜蘭縣,壯圍鄉,24492,8439,5472133,648.43381917289,5083686,602.40383931745,5419100,642.14954378481,7159062,848.33060789193,8565659,1015.0087688115,6025922,714.0564047873
1000208,宜蘭縣,冬山鄉,53482,18562,13626527,734.10877060662,12613605,679.53911216464,13471736,725.76963689258,18707907,1007.8605214955,20724354,1116.4935890529,13482160,726.3312143088
1000207,宜蘭縣,員山鄉,32377,11368,7549281,664.08172061928,7930050,697.57653061224,7818901,687.79917311752,9962545,876.367434905,12209995,1074.0671182266,8933476,785.84412385644
1000205,宜蘭縣,礁溪鄉,35945,13331,10697627,802.46245592979,9499847,712.61323231566,10550105,791.39636936464,14411494,1081.0512339659,15557247,1166.9977496062,10772715,808.09504163229
1000209,宜蘭縣,五結鄉,39378,14103,10085925,715.16166773027,9045289,641.3733957314,9881160,700.64241650713,14003575,992.95008154293,15582003,1104.8715166986,10458505,741.58016024959
1000202,宜蘭縣,羅東鎮,72533,25819,17965105,695.80948138967,17492652,677.51082536117,17895006,693.09446531624,23965138,928.19776133855,31175468,1207.4622564778,20744481,803.45795731825
1000201,宜蘭縣,宜蘭市,95885,35248,26571911,753.8558499773,24636429,698.94544371312,26122015,741.09211870177,36045440,1022.6236949614,40667015,1153.7396448025,27043065,767.22267930095
1000301,桃園縣,桃園區,417366,156369,116432856,744.60318861155,111514216,713.1478489982,116837731,747.19241665548,170715495,1091.747692957,188635635,1206.3493083667,118204882,755.93552430469
