town_id,縣市,鄉鎮,人口數,家戶數,1-2月總用水,1-2月家戶用水,3-4月總用水,3-4月家戶用水,5-6月總用水,5-6月家戶用水,7-8月總用水,7-8月家戶用水,9-10月總用水,9-10月家戶用水,11-12月總用水,11-12月家戶用水
6600300,臺中市,南　區,118349,44990,2246585,49.935207823961,2070794,46.027872860636,2072842,46.073394087575,2151674,47.825605690153,2204551,49.000911313625,2281347,50.707868415203
6602200,臺中市,大安區,19720,5325,35851,6.7325821596244,34931,6.5598122065728,34418,6.4634741784038,35839,6.7303286384977,39827,7.4792488262911,41629,7.8176525821596
6602000,臺中市,石岡區,15636,4900,138033,28.17,139368,28.442448979592,130274,26.586530612245,134252,27.398367346939,143720,29.330612244898,143879,29.36306122449
6602400,臺中市,大肚區,55995,16463,580559,35.264471845958,550958,33.466439895523,544271,33.060256332382,566727,34.424284759764,611185,37.124764623702,611247,37.128530644475
6602600,臺中市,霧峰區,64280,19322,808315,41.83391988407,702289,36.346599730877,751167,38.876255046061,768193,39.757426767415,733234,37.948142014284,811246,41.98561225546
6601900,臺中市,新社區,25322,7456,209731,28.129157725322,201393,27.010863733906,210201,28.192194206009,206625,27.712580472103,211601,28.379962446352,211933,28.424490343348
6602900,臺中市,和平區,10589,4398,28845,6.5586630286494,23795,5.4104138244657,27223,6.1898590268304,20948,4.7630741246021,23579,5.3613005911778,27425,6.2357889949977
6600100,臺中市,中　區,20008,7961,310789,39.038939831679,278857,35.027885943977,295832,37.160155759327,289881,36.412636603442,320006,40.196708956161,326810,41.051375455345
6601200,臺中市,清水區,86061,25869,831479,32.141907302176,816478,31.562024044223,806787,31.187405775252,803698,31.06799644362,848640,32.805288182767,857005,33.128648188952
6601000,臺中市,東勢區,51953,17213,555669,32.281938070063,525062,30.503805263464,539715,31.355080462441,529569,30.765642247139,549756,31.938418637077,547913,31.831348399466
6602100,臺中市,外埔區,31845,9219,268711,29.147521423148,237478,25.759626857577,260734,28.282243193405,250818,27.206638464042,270802,29.374335611238,271348,29.433561123766
6601100,臺中市,大甲區,77847,22312,882223,39.540292219433,840181,37.65601470061,836420,37.487450699175,848510,38.029311581212,891773,39.968313015418,912245,40.885846181427
6602500,臺中市,龍井區,75664,21711,1025741,47.245221316383,928624,42.772051034038,947225,43.628805674543,948999,43.710515406937,1001483,46.127907512321,1053574,48.527198194464
6602300,臺中市,烏日區,70624,21934,969058,44.180632807513,916782,41.797300993891,925053,42.174386796754,983019,44.817133217835,1036919,47.274505334184,1041431,47.480213367375
6600700,臺中市,南屯區,159952,57025,3022176,52.997387110916,2730640,47.884962735642,2744055,48.12021043402,2808860,49.256641823762,3000615,52.619289785182,3038492,53.283507233669
6601600,臺中市,神岡區,64899,18466,1019441,55.206379291671,945967,51.227499187696,983644,53.267843604462,956618,51.8042889635,1020271,55.251326762699,1061341,57.475414274884
6601400,臺中市,梧棲區,56008,16541,846750,51.190979989118,741501,44.828063599541,822101,49.700804062632,824828,49.865667130161,910178,55.025572819056,917028,55.439695302581
6600200,臺中市,東　區,74572,26863,1146430,42.676916204445,1157995,43.107434017049,1074836,40.011763392026,1122739,41.794996835796,1165826,43.398950228939,1212729,45.144957748576
6600900,臺中市,豐原區,166090,51512,2522729,48.973617797795,2335740,45.343609256096,2372968,46.066314645131,2410950,46.803657400217,2532868,49.170445721385,2563612,49.767277527566
6602700,臺中市,太平區,178870,58289,2255995,38.703614747208,2074551,35.590780421692,2156031,36.988642797097,2145345,36.805314896464,2236067,38.361732059222,2303639,39.520990238295
6601700,臺中市,潭子區,104471,34217,1654784,48.361457754917,1517325,44.344185638718,1541824,45.060174766929,1540073,45.009001373586,1645240,48.0825320747,1658308,48.464447496858
6601300,臺中市,沙鹿區,86305,26371,1110270,42.101930150544,1013422,38.429411095522,1050079,39.819460771302,1072598,40.67339122521,1112135,42.172651776573,1155542,43.818664442001
6600800,臺中市,北屯區,255978,89689,4156975,46.34877186723,3837503,42.786774297851,3854193,42.972861777921,3973965,44.308276377259,4165080,46.439139693831,4188520,46.700487239238
6602800,臺中市,大里區,204846,65586,2526102,38.515872289818,2334242,35.590552861891,2412955,36.790702284024,2386041,36.380340316531,2485366,37.89476412649,2546169,38.821836977404
6600500,臺中市,北　區,147880,57755,3051141,52.829036447061,2751484,47.640619859752,2876003,49.796606354428,2922975,50.609903904424,3050558,52.818942082937,3153245,54.596918015756
6600400,臺中市,西　區,116397,44535,2331998,52.363264847872,2109206,47.360637700685,2202516,49.455843718424,2273430,51.048164365106,2376185,53.355450769058,2427539,54.508566296172
6600600,臺中市,西屯區,215485,78576,4242087,53.987057116677,3813194,48.528736509876,4174234,53.123523722256,4174878,53.131719609041,4401662,56.017893504378,4490145,57.143975259621
6702000,臺南市,新市區,35336,11378,616515,54.184830374407,572576,50.323079627351,570722,50.160133591141,600821,52.805501845667,611305,53.72692916154,647622,56.91879064862
6702500,臺南市,南化區,8894,2856,72177,25.272058823529,61707,21.606092436975,82345,28.832282913165,70653,24.738445378151,72886,25.520308123249,74047,25.926820728291
6701700,臺南市,北門區,11876,4397,121822,27.705708437571,124719,28.364566750057,111637,25.38935637935,119729,27.229702069593,123271,28.03525130771,123828,28.161928587673
6702600,臺南市,左鎮區,5211,1993,56129,28.163070747617,63471,31.846964375314,55338,27.766181635725,55458,27.826392373307,56569,28.383843452082,58831,29.518815855494
6703000,臺南市,龍崎區,4310,1584,33589,21.205176767677,36226,22.869949494949,33331,21.042297979798,32906,20.77398989899,35184,22.212121212121,32715,20.653409090909
6702200,臺南市,山上區,7570,2713,88113,32.478068558791,88707,32.69701437523,84652,31.202359012164,88704,32.695908588279,90374,33.311463324733,93645,34.517139697752
6700400,臺南市,柳營區,21932,7808,365530,46.814805327869,346947,44.43481045082,346287,44.350281762295,374613,47.978099385246,382359,48.970158811475,388420,49.746413934426
6703300,臺南市,南　區,125611,44335,1808063,40.781842787865,1679783,37.888417728657,1672848,37.731995037781,1716217,38.710206383219,1804399,40.699199278223,1772826,39.987053118304
6702400,臺南市,楠西區,10186,3557,107102,30.110205229126,110164,30.971043013776,114212,32.109080685971,112578,31.649704807422,126140,35.462468372224,117097,32.920157436042
6700300,臺南市,白河區,30178,10987,419101,38.145171566397,414603,37.735778647492,375401,34.167743697097,382384,34.80331300628,404678,36.832438336216,407712,37.108582870665
6701900,臺南市,善化區,45167,15716,647292,41.186815983711,633611,40.316301857979,744333,47.361478747773,1031812,65.653601425299,1010814,64.317510817002,998941,63.562038686689
6702700,臺南市,仁德區,72444,26293,1368638,52.053322177005,1217044,46.287757197733,1252597,47.639942189936,1304161,49.60107252881,1273610,48.439128285095,1351624,51.406229795002
6700800,臺南市,下營區,25333,9118,306625,33.62853695986,283997,31.146852379908,296055,32.469291511296,299446,32.841193244132,316043,34.661438912042,314825,34.527856986181
6701600,臺南市,將軍區,20808,7378,186853,25.325698021144,167491,22.701409596097,178426,24.183518568718,171891,23.297777175386,180627,24.481837896449,183845,24.917999457848
6701000,臺南市,官田區,21823,7754,352245,45.42752127934,322746,41.623162238844,342624,44.186742326541,336320,43.373742584473,348793,44.982331699768,354024,45.656951250967
6700600,臺南市,東山區,22195,8292,226275,27.288350217077,231359,27.901471297636,229130,27.632657983599,220974,26.649059334298,233835,28.2000723589,235043,28.345754944525
6701500,臺南市,七股區,23871,8120,269604,33.202463054187,244247,30.079679802956,245052,30.17881773399,235858,29.046551724138,259565,31.966133004926,261703,32.229433497537
6702300,臺南市,玉井區,14821,5135,191370,37.267770204479,178070,34.677702044791,190386,37.076144109055,197846,38.528919182084,198767,38.708276533593,192050,37.400194741967
6701100,臺南市,大內區,10408,4019,132305,32.919880567305,120299,29.932570291117,136978,34.082607613834,129547,32.233640209007,133625,33.248320477731,138502,34.461806419507
6700200,臺南市,鹽水區,26426,10033,353149,35.198744144324,317416,31.637197249078,355780,35.460978770059,333428,33.233130668793,346843,34.570218279677,363939,36.274195155985
6701400,臺南市,西港區,24914,7948,291880,36.723704076497,280532,35.295923502768,271248,34.127830900856,272979,34.34562154001,282839,35.586185203825,286871,36.093482637141
6700700,臺南市,麻豆區,45230,15424,698455,45.283648858921,649949,42.138809647303,671080,43.508817427386,663639,43.026387448133,699485,45.350427904564,736278,47.735866182573
6703600,臺南市,安平區,64589,24266,1168198,48.141350037089,1103354,45.469133767411,1083176,44.637599934064,1116619,46.015783400643,1156330,47.652270666777,1138586,46.921041786862
6700900,臺南市,六甲區,23151,7748,340239,43.913138874548,316769,40.883970056789,325817,42.051755291688,333696,43.068662880743,335118,43.25219411461,331608,42.799173980382
6703700,臺南市,中西區,78498,30804,1334800,43.332034800675,1217159,39.513017789897,1222198,39.676600441501,1292270,41.951369951954,1351773,43.883034670822,1332535,43.258505388911
6701300,臺南市,學甲區,27167,9658,340744,35.281010561193,308671,31.96013667426,323358,33.480844895423,315265,32.64288672603,338993,35.099710084904,342707,35.484261751916
6702900,臺南市,關廟區,35105,10843,411299,37.932214331827,366249,33.777460112515,406566,37.495711518952,392682,36.215254080974,402486,37.119431891543,408450,37.669464170433
6702100,臺南市,安定區,30215,9653,386706,40.060706516109,354502,36.724541593287,383405,39.718740287993,361929,37.493939707863,380477,39.415414896923,393624,40.777374909355
6700500,臺南市,後壁區,24910,8938,325439,36.410718281495,282231,31.57652718729,335311,37.515215931976,316292,35.387334974267,347792,38.911613336317,341463,38.203513090177
6701200,臺南市,佳里區,59372,20012,795302,39.741255246852,725818,36.26913851689,763550,38.154607235659,757400,37.847291625025,789920,39.472316610034,801003,40.026134319408
6700100,臺南市,新營區,78521,28243,1186488,42.009984774988,1082184,38.316892681372,1127880,39.93485111355,1144157,40.511170909606,1183640,41.909145629005,1196221,42.354601140106
6701800,臺南市,新化區,43836,14069,640700,45.539839363139,572989,40.727059492501,625831,44.48297675741,600157,42.658113583055,620089,44.074845404791,655742,46.608998507357
6703400,臺南市,北　區,132336,49366,2159274,43.740104525382,2141693,43.383968723413,2011420,40.745047198477,2151753,43.58775270429,2218540,44.940647409148,2230448,45.181866061662
6702800,臺南市,歸仁區,67101,21714,1063274,48.96721009487,960358,44.227595099936,1047347,48.233720180529,1022786,47.102606613245,1018485,46.904531638574,1043408,48.052316477848
6703100,臺南市,永康區,226875,80151,3966807,49.491671969158,3569507,44.534778106324,3685676,45.984154907612,3743169,46.701463487667,3824754,47.71935471797,3881919,48.432571022196
6703500,臺南市,安南區,185412,58918,2476690,42.036219830951,2118327,35.953817169626,2416000,41.006144132523,2333489,39.605706235785,2389318,40.553277436437,2454729,41.663481448793
6703200,臺南市,東　區,191576,71910,3098823,43.093074676679,2811441,39.096662494785,3078341,42.808246419135,2956501,41.113906271729,3004407,41.780100125156,3119798,43.384758726186
6400900,高雄市,前鎮區,194835,77627,3088823,39.790575444111,2836977,36.546266118747,2822631,36.361459286073,2861893,36.867236914991,3075865,39.62364898811,3017648,38.873690854986
6401000,高雄市,旗津區,29040,10962,361284,32.95785440613,351859,32.098066046342,339353,30.957215836526,362601,33.077996715928,365750,33.365261813538,365376,33.331143951834
6401700,高雄市,仁武區,79392,29426,1294432,43.989397131788,1201687,40.837592605179,1190736,40.465438727656,1217117,41.361958811935,1292394,43.920138652892,1275363,43.341364779447
6403500,高雄市,內門區,15351,5071,175770,34.661802405837,163138,32.17077499507,183938,36.272530072964,170606,33.643462827845,159286,31.411161506606,173755,34.264444882666
6400600,高雄市,新興區,53170,22748,1152261,50.653288201161,1107134,48.66950940742,1076904,47.340601371549,1141533,50.181686302092,1190716,52.343766484966,1181818,51.952611218569
6403700,高雄市,桃源區,4406,1330,3904,2.9353383458647,3559,2.6759398496241,4515,3.3947368421053,3499,2.6308270676692,4146,3.1172932330827,4145,3.1165413533835
6403800,高雄市,那瑪夏區,3145,865,3542,4.0947976878613,3065,3.5433526011561,3043,3.5179190751445,2384,2.7560693641618,1812,2.0947976878613,2936,3.3942196531792
6403600,高雄市,茂林區,1832,579,13238,22.863557858377,13834,23.892918825561,13036,22.514680483592,13998,24.176165803109,12625,21.804835924007,13175,22.754749568221
6401600,高雄市,大社區,34097,12402,592277,47.756571520722,539503,43.501290114498,556177,44.845750685373,552340,44.536365102403,580204,46.783099500081,588977,47.49048540558
6403400,高雄市,杉林區,12587,4823,62561,12.971387103463,58940,12.2206095791,64663,13.407215426083,59176,12.269541778976,62005,12.856106157993,62033,12.861911673232
6403300,高雄市,甲仙區,6444,2377,48236,20.292806058056,49853,20.973075305006,53631,22.562473706353,52168,21.946992006731,46128,19.405973916702,44872,18.877576777451
6402800,高雄市,彌陀區,19920,6687,217517,32.52833856737,204446,30.573650366383,208545,31.186630776133,202296,30.252131000449,211668,31.653656348138,212440,31.769104232092
6402500,高雄市,湖內區,29203,10146,461171,45.453479203627,427872,42.171496156121,448977,44.251626256653,430075,42.388626059531,441082,43.473487088508,473957,46.713680268086
6401400,高雄市,大寮區,110449,40291,1400855,34.768434638008,1289386,32.001836638455,1293269,32.098210518478,1330621,33.025266188479,1385699,34.392271226825,1458950,36.210319922563
6402600,高雄市,茄萣區,30868,10373,379696,36.604261062373,327203,31.543719271185,367622,35.440277643883,346753,33.428419936373,356985,34.414826954594,369956,35.665284874193
6403200,高雄市,六龜區,13943,5699,118587,20.808387436392,113211,19.865064046324,126399,22.179154237586,108169,18.980347429374,109796,19.265836111599,113321,19.884365678189
6403100,高雄市,美濃區,41668,14455,284481,19.680456589415,281255,19.457281217572,282853,19.567831200277,264736,18.314493254929,274606,18.997301971636,285717,19.765963334486
6402900,高雄市,梓官區,36381,12355,457337,37.01634965601,422090,34.163496560097,438807,35.516552003238,429999,34.803642250101,445094,36.025414811817,458388,37.101416430595
6402100,高雄市,燕巢區,30542,10259,678480,66.135100887026,627291,61.145433278097,640726,62.455015108685,678853,66.17145920655,635507,61.946291061507,697588,67.997660590701
6402200,高雄市,田寮區,7732,3447,95218,27.623440673049,80253,23.281984334204,95587,27.730490281404,91516,26.549463301422,87635,25.423556715985,86970,25.230635335074
6402700,高雄市,永安區,14138,5828,142859,24.512525737817,117971,20.242107069321,135270,23.210363761153,128958,22.127316403569,129649,22.245881949211,134111,23.01149622512
6403000,高雄市,旗山區,38563,13874,537330,38.729277785786,496384,35.778002018163,507786,36.59982701456,510850,36.820671760127,524771,37.824059391668,550116,39.650857719475
6401500,高雄市,大樹區,43418,13235,471260,35.607102380053,433408,32.747109935776,483228,36.511371363808,496534,37.516735927465,488512,36.910615791462,512093,38.692330940688
6402300,高雄市,阿蓮區,29795,9365,395436,42.224879871863,374298,39.967752269087,356019,38.015910304325,369990,39.50774159103,391043,41.755792845702,395338,42.214415376401
6402000,高雄市,橋頭區,37010,13084,490316,37.474472638337,448299,34.263145826964,466275,35.637037603179,471306,36.021553041883,483634,36.963772546622,490436,37.483644145521
6400100,高雄市,鹽埕區,25847,10981,504025,45.899735907477,451456,41.112466988435,487674,44.410709407158,486782,44.3294781896,500149,45.546762589928,506997,46.170385210819
6400700,高雄市,前金區,28038,12578,866058,68.85498489426,781928,62.166322149785,855587,68.022499602481,825836,65.657179201781,861305,68.477102878041,864724,68.748926697408
6401900,高雄市,岡山區,97800,34234,1550431,45.289215399895,1412327,41.255097271718,1468675,42.901063270433,1468375,42.892300052579,1552611,45.352894782964,1571474,45.903896710872
6401300,高雄市,林園區,70436,25218,812942,32.23657704814,747962,29.659846141645,792622,31.430803394401,778126,30.855975890237,801970,31.801490998493,817892,32.432865413593
6401800,高雄市,鳥松區,43781,17354,724457,41.745822288809,621922,35.837386193385,692439,39.900829779878,686450,39.555722023741,701844,40.442779762591,709201,40.866716607122
6400500,高雄市,三民區,348488,134019,5930808,44.253486445952,5449032,40.658652877577,5498217,41.025653079041,5623209,41.958296957894,5807733,43.335146509077,5823401,43.452055305591
6402400,高雄市,路竹區,53036,16472,866775,52.621114618747,822213,49.915796503157,693008,42.071879553181,712522,43.256556580864,728042,44.198761534726,769945,46.742654201068
6401100,高雄市,小港區,156115,65553,2104886,32.10968224185,1947633,29.710814150382,2031730,30.993699754397,2015591,30.747502021265,2081397,31.751361493753,2102441,32.072384177688
6400800,高雄市,苓雅區,177716,72273,3100126,42.894663290579,2771612,38.349203713697,3068729,42.460241030537,2993137,41.414317933391,3051284,42.218864582901,3129652,43.303197597996
6400200,高雄市,鼓山區,135102,54918,2189278,39.864488874322,1911151,34.800083761244,2106385,38.355093047817,2071041,37.711515350158,2136903,38.910794275101,2173955,39.585472886849
6400400,高雄市,楠梓區,177579,65087,2393296,36.770722264047,2170670,33.35028500315,2289305,35.172999216433,2280200,35.033109530321,2236374,34.359764622736,2329261,35.786885245902
6400300,高雄市,左營區,195436,76391,3581975,46.890013221453,3482479,45.587556125722,3412716,44.674320273331,3457523,45.260868426909,3573828,46.783364532471,3714251,48.621578458195
6401200,高雄市,鳳山區,352574,134035,5095609,38.017003021599,4822354,35.978319095759,4914746,36.667631588764,4849274,36.179162159138,5084797,37.936337523781,5171190,38.580893050323
1000205,宜蘭縣,礁溪鄉,35998,13102,398218,30.393680354144,371919,28.38642955274,367225,28.028163639139,385214,29.401160128225,469342,35.82216455503,426367,32.542130972371
1000203,宜蘭縣,蘇澳鎮,41382,13861,554210,39.983406680615,483597,34.889041194719,554680,40.017314768054,516443,37.258711492677,545889,39.3830892432,562942,40.613375658322
1000210,宜蘭縣,三星鄉,21191,7961,253310,31.81886697651,245072,30.78407235272,234464,29.451576435121,261077,32.794498178621,284570,35.745509358121,256641,32.237281748524
1000211,宜蘭縣,大同鄉,6005,1866,28901,15.488210075027,24681,13.226688102894,23790,12.749196141479,27543,14.760450160772,32995,17.682207931404,28924,15.500535905681
1000212,宜蘭縣,南澳鄉,5912,1867,54203,29.032137118372,49838,26.694161756829,52424,28.07927155865,56473,30.247991430102,60571,32.44295661489,60188,32.237814675951
1000204,宜蘭縣,頭城鎮,30043,10001,171325,17.130786921308,195139,19.511948805119,196720,19.6700329967,221859,22.183681631837,272239,27.221177882212,241635,24.161083891611
1000206,宜蘭縣,壯圍鄉,24468,8389,224056,26.708308499225,213006,25.391107402551,216024,25.750864226964,224528,26.764572654667,251730,30.007152223149,245218,29.230897604005
1000202,宜蘭縣,羅東鎮,72352,25609,1156110,45.144675699949,1142332,44.606661720489,1135906,44.355734312156,1164147,45.458510679839,1273143,49.714670623609,1225863,47.868444687415
1000208,宜蘭縣,冬山鄉,53731,18409,1188582,64.565266988973,1167749,63.433592264653,1159699,62.996306154598,1184781,64.358791895269,1373200,74.593948612092,1231232,66.882068553425
1000207,宜蘭縣,員山鄉,32159,11198,283990,25.360778710484,277063,24.742186104662,281000,25.093766744061,290018,25.899089123058,314489,28.084390069655,300605,26.84452580818
1000209,宜蘭縣,五結鄉,39230,13759,598876,43.526128352351,548646,39.875426993241,613076,44.558180100298,683323,49.663711025511,854551,62.108510792936,657506,47.787339196163
1000201,宜蘭縣,宜蘭市,95985,34861,1460382,41.89156937552,1289217,36.981641375749,1434246,41.141849057686,1410685,40.465993517111,1512853,43.396718395915,1514756,43.45130661771
1000309,桃園縣,龍潭區,115728,38515,1370889,35.59363884201,1262775,32.786576658445,1276277,33.137141373491,1321665,34.315591328054,1396725,36.264442425029,1357248,35.239465143451
1000311,桃園縣,新屋區,48025,15277,408989,26.771552006284,393816,25.778359625581,374359,24.504745696145,426099,27.891536296393,471141,30.839890030765,453671,29.696340904628
1000313,桃園縣,復興區,10625,3709,27173,7.3262334861149,24618,6.637368562955,24922,6.7193313561607,31498,8.492315988137,37523,10.116743057428,33692,9.0838500943651
1000312,桃園縣,觀音區,63003,20289,615025,30.313223914436,563868,27.791808369067,563560,27.776627729311,643723,31.727684952437,687910,33.905564591651,671888,33.115875597614
1000303,桃園縣,大溪區,91961,30416,999779,32.870167017359,902717,29.679017622304,941324,30.948316675434,947173,31.140616780642,1023821,33.660606259863,1020929,33.56552472383
1000310,桃園縣,平鎮區,211146,70874,2536593,35.790176933713,2332250,32.906989869346,2356699,33.251954172193,2473305,34.897211953608,2631253,37.125786607218,2616692,36.920337500353
1000306,桃園縣,大園區,83586,28072,1574736,56.096323738957,1479583,52.706718438302,1525814,54.3535907666,1682902,59.949487033343,1780245,63.417106013109,1728307,61.566935024223
1000307,桃園縣,龜山區,140509,53100,2686581,50.594745762712,2383193,44.881224105461,2483105,46.762806026365,2582685,48.63813559322,2705158,50.944595103578,2770381,52.172900188324
