town_id,縣市,鄉鎮,人口數,家戶數,1-2月總用電,1-2月家戶用電,3-4月總用電,3-4月家戶用電,5-6月總用電,5-6月家戶用電,7-8月總用電,7-8月家戶用電,9-10月總用電,9-10月家戶用電,11-12月總用電,11-12月家戶用電
1000102,臺北縣,三重市,388351,137231,98664591,718.96722314929,86072709,627.21038978073,100916036,735.37346517915,164586173,1199.3366877746,173480037,1264.1461258753,108852198,793.20414483608
1000107,臺北縣,樹林市,172364,57280,37984497,663.13716829609,33871001,591.32334148045,38279361,668.28493365922,57462700,1003.1895949721,64192222,1120.6742667598,41841639,730.47554120112
1000110,臺北縣,淡水鎮,140258,55068,49798854,904.31564611026,44181521,802.30843684172,48013694,871.8982712283,64424546,1169.9089489359,75748317,1375.541457834,55576362,1009.2315319242
1000101,臺北縣,板橋市,552951,190778,131128829,687.33726635147,118369767,620.45816079422,133146049,697.91091740138,198005833,1037.8860927361,237910109,1247.0521181688,156854234,822.18198115087
1000117,臺北縣,林口鄉,78605,28187,23427736,831.15393621173,22083785,783.47411927484,22344100,792.70940504488,27403134,972.19051335722,31088309,1102.9307482173,24441963,867.13602015113
1001902,臺中市,東　區,73909,25582,18351173,717.34707997811,16919814,661.39527792979,19628049,767.26014385115,25852158,1010.560472207,29921653,1169.636971308,22562464,881.96638261277
1001908,臺中市,北屯區,244386,81734,64708267,791.69338341449,55769617,682.33069469254,64983592,795.06193261066,93400487,1142.7372574449,94984803,1162.1210634497,66715857,816.25586659163
1001901,臺中市,中　區,23208,8428,6775474,803.92429995254,6220200,738.03986710963,6958916,825.69008068344,10246935,1215.8204793545,10503584,1246.2724252492,7511230,891.2233032748
1001907,臺中市,南屯區,150972,51667,42311968,818.93603267076,37578194,727.31519151489,43992704,851.46619699228,65548565,1268.6737182341,69845140,1351.8326978536,47656292,922.37389436197
1001903,臺中市,南　區,112692,41256,30910022,749.22488850107,28437502,689.29372697305,32717202,793.02894124491,42547195,1031.2971446577,52752740,1278.6683149118,42326704,1025.95268567
1001904,臺中市,西　區,117382,42711,33270216,778.96129802627,30555090,715.39158530589,34507626,807.93299150102,47255289,1106.396221114,58618824,1372.452623446,46205771,1081.8236753998
1001905,臺中市,北　區,147510,54942,42697204,777.13232135707,37897007,689.76387827163,45369268,825.76659022242,63389808,1153.7586545812,66584696,1211.908849332,47787940,869.78886826108
1001906,臺中市,西屯區,203831,71122,65126303,915.698419617,58062790,816.38297573184,66819794,939.50949073423,92622663,1302.3067827114,103347899,1453.1073226287,76680741,1078.1578273952
1002108,臺南市,中西區,80054,29949,24777775,827.33229824034,22420235,748.61381014391,26513140,885.27630304852,36187387,1208.300343918,39067611,1304.4713012121,29423236,982.44468930515
1002104,臺南市,北　區,131197,47354,37097919,783.4167968915,33123151,699.4794737509,39751422,839.45225324154,53083421,1120.9912784559,57934171,1223.4271867213,42632220,900.28762089792
1002101,臺南市,東　區,194338,70223,50871466,724.42740982299,44924170,639.7358415334,54951125,782.52317616735,75687939,1077.8226364581,79227416,1128.226022813,57531118,819.26317588255
1002102,臺南市,南　區,126549,42768,31839326,744.46609614665,28897304,675.67583239805,33512438,783.58674710064,46139792,1078.8391320614,49125094,1148.6413673775,36921130,863.28867377478
1002107,臺南市,安平區,61781,22601,18464035,816.95655059511,16118492,713.1760541569,18738452,829.09835847971,25382435,1123.0668996947,29741491,1315.9369496925,23302233,1031.0266359896
1002106,臺南市,安南區,177201,53502,43882858,820.2096744047,39458608,737.51650405592,45522490,850.85585585586,59528339,1112.6376397144,65644844,1226.960562222,51034197,953.87456543681
6400500,高雄市,三民區,355125,130147,83469461,641.34756083506,78165204,600.59166941996,93009892,714.65260052095,125515847,964.41598346485,141572457,1087.7888618255,114819171,882.22679739064
6400100,高雄市,鹽埕區,27649,11129,7828467,703.42950849133,6648119,597.36894599694,8432742,757.72683978794,12057264,1083.4094707521,11606020,1042.8627909066,7635047,686.0496899991
6400600,高雄市,新興區,55760,22850,17311111,757.59785557987,15307007,669.89089715536,19293372,844.34888402626,27800196,1216.6387746171,27465429,1201.9881400438,19033411,832.97203501094
6401000,高雄市,旗津區,29983,10906,5967916,547.21401063635,5277573,483.91463414634,7004073,642.22198789657,9394763,861.43068035944,9124844,836.68109297634,5902473,541.21336878782
6400700,高雄市,前金區,29201,12520,9684774,773.54424920128,8413847,672.03250798722,10970249,876.21797124601,15800330,1262.0071884984,15686215,1252.892571885,10778544,860.90607028754
6400800,高雄市,苓雅區,185027,71199,46753451,656.6588154328,41745895,586.32698492956,54549817,766.15987584095,75990437,1067.2964086574,72559155,1019.1035688703,49709603,698.1783873369
6400300,高雄市,左營區,190011,72463,43836483,604.94987786871,41457661,572.12178629093,46994110,648.52559237128,61174709,844.21993293129,76886643,1061.0469204974,65625468,905.64105819522
6401100,高雄市,小港區,153875,62085,32360195,521.22404767657,30079498,484.48897479262,36028500,580.30925344286,46782681,753.52631070307,51525146,829.91295804139,41016507,660.65083353467
6400900,高雄市,前鎮區,199856,75628,46857704,619.5814248691,42427170,560.998175279,54417646,719.54363463268,75151151,993.69480880097,73765477,975.37257364997,50846314,672.32128312265
6400400,高雄市,楠梓區,171950,60961,38765142,635.90069060547,34596030,567.51086760388,41623467,682.7884549138,56065812,919.69967684257,60293061,989.04317514476,46577576,764.05531405325
6400200,高雄市,鼓山區,129598,50903,30462393,598.44003300395,28414842,558.21546863643,33455477,657.23978940338,43231939,849.30041451388,54083969,1062.4907962203,44394442,872.13802722826
1000201,宜蘭縣,宜蘭市,95858,32795,23968122,730.84683640799,20868398,636.3286476597,22855778,696.92873913706,32166524,980.8362250343,36038365,1098.8981552066,25035903,763.40609849062
1000203,宜蘭縣,蘇澳鎮,43323,13438,9280722,690.63268343504,8522423,634.20322964727,9282864,690.79208215508,13074405,972.94277422235,14208192,1057.3144813216,9967404,741.7326983182
1000205,宜蘭縣,礁溪鄉,35919,12158,9018150,741.74617535779,7845427,645.28927455174,8762285,720.70118440533,12437967,1023.0273893733,13089528,1076.6185227834,9454002,777.59516367824
1000208,宜蘭縣,冬山鄉,52359,16955,12361903,729.10073724565,10506791,619.68687702743,11316534,667.4452373931,16640037,981.42359186081,17667638,1042.0311412563,12225716,721.068475376
1000204,宜蘭縣,頭城鎮,31169,9588,7582921,790.87619941594,6763467,705.40957446809,7789004,812.3700458907,10396160,1084.2886942011,10995336,1146.7809762203,8012633,835.69388819358
1000207,宜蘭縣,員山鄉,32379,10652,7107660,667.26060833646,6696902,628.69902365753,6895388,647.33270747278,9086348,853.01802478408,10950700,1028.0416823132,8106489,761.02975966955
1000211,宜蘭縣,大同鄉,6013,1814,954653,526.26957001103,956723,527.41069459757,923451,509.06890848953,1100410,606.62072767365,1176794,648.72877618523,1010692,557.16207276736
1000202,宜蘭縣,羅東鎮,73032,24617,17125075,695.66051915343,15516716,630.32522240728,16647081,676.24328715928,22491771,913.66823739692,28672393,1164.7395295934,19614469,796.78551407564
1000209,宜蘭縣,五結鄉,38795,12761,8927232,699.57150693519,7668914,600.96497139723,8397094,658.0278975002,12205348,956.45701747512,13223932,1036.2770942716,9194938,720.54995689993
1000210,宜蘭縣,三星鄉,21707,7378,4790175,649.25115207373,4116511,557.9440227704,4607100,624.43751694226,6597809,894.2544049878,6422497,870.49295201952,4723558,640.2220113852
1000206,宜蘭縣,壯圍鄉,25118,7998,4583293,573.05488872218,4204156,525.65091272818,4535579,567.08914728682,5967115,746.07589397349,7160884,895.3343335834,5137349,642.32920730183
1000212,宜蘭縣,南澳鄉,6069,1778,880669,495.31439820022,905740,509.41507311586,908711,511.08605174353,1255033,705.86782902137,1499603,843.42125984252,1072813,603.38188976378
1000301,桃園縣,桃園市,401172,139874,115844589,828.20673606246,100446194,718.11912149506,108529425,775.90849621802,168102138,1201.8111872113,174761116,1249.4181620601,117268801,838.38884281568
1000312,桃園縣,觀音鄉,60836,18780,15922205,847.82774227902,14094402,750.50063897764,14942538,795.66230031949,21073219,1122.1096379127,22640357,1205.5568157614,15684274,835.1583599574
1000303,桃園縣,大溪鎮,91869,28769,24894575,865.32639299246,23089000,802.56526121867,23953689,832.62153707115,29588491,1028.4852097744,33333047,1158.6446174702,25643131,891.34592790851
1000311,桃園縣,新屋鄉,49579,14830,11685722,787.9785569791,10718357,722.74828051247,11409327,769.34099797707,14828857,999.92292650034,17382118,1172.0915711396,12458581,840.0931220499
1000313,桃園縣,復興鄉,10652,3649,2157597,591.2844614963,1970827,540.10057550014,2117705,580.35215127432,2470149,676.93861331872,2437977,668.12195121951,2113866,579.30008221431
1000305,桃園縣,蘆竹鄉,138830,46435,43559998,938.08545278346,38406023,827.09212878217,41783120,899.81953268009,62497223,1345.9076773985,65694852,1414.7701518251,43775218,942.7203187251
1000309,桃園縣,龍潭鄉,114291,36222,32454584,895.99094472972,29665881,819.00173927447,30377828,838.65683838551,36378052,1004.3082104798,39542869,1091.6809949754,31181078,860.83258792999
1000307,桃園縣,龜山鄉,135722,48441,44198645,912.42222497471,38356996,791.82915299024,41408368,854.82066844202,54933069,1134.0201275779,57660811,1190.330732231,43287076,893.60409570405
1000304,桃園縣,楊梅市,148162,47036,39907835,848.45299345182,36194188,769.49970235564,37545905,798.23762649885,48209960,1024.9587549962,53544640,1138.3757122204,39965576,849.68058508377
1000306,桃園縣,大園鄉,81306,25493,22316683,875.40434629114,20281975,795.58996587298,21445411,841.22743498215,30292820,1188.279919978,35097744,1376.7600517789,24269873,952.02106460597
1000308,桃園縣,八德市,175166,56537,44756948,791.63995259741,39404652,696.97104551002,42763122,756.37409130304,58953913,1042.7492261705,63853836,1129.4167713179,45373688,802.54856111927
1000310,桃園縣,平鎮市,206515,65061,52446949,806.11962619695,49546062,761.53243878821,51370321,789.57164814559,61788282,949.6976990824,75153270,1155.1201180431,56843897,873.70155700035
1000302,桃園縣,中壢市,365191,123368,111513464,903.90914986058,97896174,793.52971597173,104108009,843.8817926853,144004055,1167.2723477725,155464369,1260.1677015109,112481231,911.75370436418
1000407,新竹縣,芎林鄉,20963,6254,5277291,843.82651103294,4695867,750.85817077071,5262670,841.48864726575,7437547,1189.2464023025,7432425,1188.4274064599,5224109,835.32283338663
1000409,新竹縣,北埔鄉,10297,3084,2265732,734.67315175097,2168341,703.09370946822,2338087,758.13456549935,2898875,939.9724383917,3357743,1088.7623216602,2540781,823.85894941634
1000411,新竹縣,峨眉鄉,6127,2019,1422456,704.53491827637,1359208,673.20851906885,1437445,711.95889053987,1933540,957.67211490837,2016078,998.55274888559,1681290,832.73402674591
1000406,新竹縣,新豐鄉,52779,15319,13967894,911.80194529669,11996168,783.09080227169,13556372,884.93844245708,21241032,1386.5808473138,20272794,1323.3758078204,13102085,855.28330830994
1000408,新竹縣,橫山鄉,14740,4377,3078747,703.39204934887,2886705,659.51679232351,3039685,694.46767192141,3727706,851.65775645419,4299549,982.305003427,3492310,797.87754169523
1000413,新竹縣,五峰鄉,4694,1705,675504,396.19002932551,607738,356.44457478006,667756,391.64574780059,714921,419.30850439883,754554,442.55366568915,693022,406.46451612903
1000410,新竹縣,寶山鄉,14010,4592,4380814,954.0100174216,4029823,877.57469512195,4095567,891.89176829268,5562987,1211.4518728223,6559155,1428.387412892,5132723,1117.7532665505
1000412,新竹縣,尖石鄉,8385,2665,1317444,494.35046904315,1141545,428.34709193246,1228822,461.09643527205,1359455,510.11444652908,1360620,510.55159474672,1274097,478.0851782364
1000404,新竹縣,關西鎮,32427,9205,7444510,808.74633351439,6554521,712.06094513851,7047459,765.61205866377,8605901,934.91591526344,9717641,1055.6915806627,7447764,809.09983704508
1000403,新竹縣,新埔鎮,36006,10279,8441830,821.2695787528,7600189,739.38992119856,7945820,773.01488471641,10753623,1046.1740441677,12830776,1248.2513863216,9527366,926.87673898239
1000402,新竹縣,竹東鎮,97053,30171,22608712,749.35242451361,20367413,675.06589108747,22327492,740.03155347851,30479409,1010.2220344039,35008389,1160.3324052898,24983345,828.05823472871
1000405,新竹縣,湖口鄉,75532,23107,20242216,876.02094603367,18342494,793.80681178864,19370923,838.31406067425,26195382,1133.6556887523,31585339,1366.9164755269,22333239,966.51400008655
1000401,新竹縣,竹北市,138005,45122,40203452,890.99445946545,35497012,786.68968574088,39519046,875.82655910642,58835244,1303.9148087407,66308581,1469.539936173,44431743,984.70242897035
1000510,苗栗縣,銅鑼鄉,19635,5959,3971177,666.41668065112,3739151,627.47961067293,4056713,680.7707669072,4761085,798.97382111092,5944390,997.54824635006,4832075,810.88689377412
1000515,苗栗縣,造橋鄉,13743,3953,3629041,918.04730584366,3364356,851.08929926638,3870434,979.11307867442,5190106,1312.953706046,5459644,1381.1393878067,4048856,1024.2489248672
1000511,苗栗縣,南庄鄉,11319,3961,2395487,604.76824034335,2095288,528.97955061853,2249776,567.98182277203,2565164,647.60515021459,2886163,728.64503913153,2348115,592.80863418329
1000513,苗栗縣,三義鄉,17703,5237,4019500,767.5195722742,3687161,704.0597670422,3753628,716.75157532939,4566176,871.90681687989,4870849,930.08382661829,4154816,793.35802940615
1000503,苗栗縣,通霄鎮,38508,11237,7820719,695.97926492836,7560164,672.79202634155,7862545,699.70143276675,10460293,930.87950520602,12036982,1071.1917771647,9564315,851.1448785263
1000514,苗栗縣,西湖鄉,7934,2664,1454795,546.09421921922,1253502,470.53378378378,1425205,534.98686186186,1956038,734.2484984985,1996220,749.33183183183,1364779,512.30442942943
1000517,苗栗縣,獅潭鄉,5050,1682,1247693,741.79131985731,1091136,648.71343638526,1173176,697.4887039239,1359336,808.16646848989,1430235,850.31807372176,1246832,741.27942925089
1000518,苗栗縣,泰安鄉,5971,1932,836916,433.18633540373,677294,350.56625258799,765211,396.07194616977,804983,416.65786749482,813852,421.24844720497,785349,406.49534161491
1000516,苗栗縣,三灣鄉,7404,2379,1413197,594.02984447247,1241919,522.03404791929,1388944,583.83522488441,1944076,817.18200924758,2090271,878.6343001261,1474923,619.97604035309
1000506,苗栗縣,後龍鎮,39815,11563,9262724,801.06581337023,8204198,709.5215774453,9279961,802.55651647496,12552243,1085.5524517859,14365769,1242.3911614633,10757651,930.35120643432
1000509,苗栗縣,公館鄉,34818,10029,7227374,720.64752218566,6537890,651.89849436634,7283695,726.26333632466,10132742,1010.3442018147,10912543,1088.098813441,7840383,781.77116362549
1000507,苗栗縣,卓蘭鎮,18504,5904,4132774,699.99559620596,3580400,606.43631436314,3629186,614.69952574526,4407757,746.57130758808,4812107,815.05877371274,3975375,673.33587398374
1000512,苗栗縣,頭屋鄉,11704,3490,2126698,609.36905444126,2035691,583.29255014327,2107600,603.89684813754,3000902,859.85730659026,3515499,1007.3063037249,2658507,761.74985673352
1000508,苗栗縣,大湖鄉,16174,5290,3352813,633.80207939509,2960742,559.68657844991,3157806,596.93875236295,3891834,735.69640831758,4149029,784.31550094518,3420118,646.52514177694
1000501,苗栗縣,苗栗市,90846,28807,21404738,743.03946957337,19075464,662.18155309473,21765911,755.57715138682,32005844,1111.0439823654,35155663,1220.3861214288,24339525,844.91703405422
1000502,苗栗縣,苑裡鎮,49028,13755,10838626,787.97717193748,10105039,734.64478371501,10790116,784.45045438023,14095205,1024.7331879317,16038470,1166.010178117,11659833,847.67960741549
1000505,苗栗縣,頭份鎮,96293,28857,22484652,779.1749662127,19742665,684.1551443324,22769939,789.06119832276,37012984,1282.6345080916,37649958,1304.7079738019,23189138,803.58796825727
1000504,苗栗縣,竹南鎮,77354,23453,18608175,793.42408220697,17424653,742.96051677824,18768664,800.26708736622,25122083,1071.1671427962,34263837,1460.9575320854,25448998,1085.1062977018
1000706,彰化縣,福興鄉,49104,11885,10412845,876.13336137989,9393153,790.33681110644,10225862,860.40067311737,13425717,1129.6354228019,14110881,1187.2848969289,10223313,860.18620109382
1000724,彰化縣,大城鄉,19172,5370,3162002,588.82718808194,3175575,591.35474860335,3559992,662.94078212291,4261706,793.61378026071,4350708,810.18770949721,3372603,628.04525139665
1000717,彰化縣,社頭鄉,45058,12241,9007807,735.87182419737,8025554,655.62895188302,8992885,734.65280614329,12009849,981.11665713585,13182930,1076.9487786946,9690484,791.64153255453
1000722,彰化縣,埤頭鄉,32001,8480,7534740,888.53066037736,6909975,814.85554245283,7850134,925.7233490566,10075923,1188.1984669811,10507435,1239.0843160377,7488837,883.11757075472
1000709,彰化縣,芬園鄉,24993,6855,4892766,713.75142231947,4620952,674.09948942378,5037707,734.89525893508,6107419,890.94369073669,7207142,1051.3700948213,5546174,809.06987600292
1000726,彰化縣,溪州鄉,31849,8632,6964528,806.82669138091,6805451,788.39793790547,7380733,855.04321130677,9081736,1052.1010194625,10230993,1185.2401529194,7981976,924.69601482855
1000713,彰化縣,大村鄉,36651,10097,10525106,1042.3993265326,8973152,888.69485985936,10276523,1017.7798355947,14192482,1405.6137466574,14320917,1418.333861543,10310540,1021.1488560959
1000725,彰化縣,竹塘鄉,16699,4568,3808433,833.72000875657,3493292,764.73117338003,3741975,819.17140980736,5107907,1118.1933012259,5162974,1130.2482486865,3621973,792.90126970228
1000716,彰化縣,永靖鄉,39595,10307,9095952,882.50237702532,7954239,771.73173571359,8924881,865.90482196565,11804089,1145.249733191,12641576,1226.5039293684,9477098,919.48171145823
1000718,彰化縣,二水鄉,16763,5304,3262588,615.11840120664,2971956,560.32352941176,3107509,585.88027903469,4270632,805.17194570136,4581731,863.82560331825,3608959,680.42213423831
1000719,彰化縣,北斗鎮,33637,9803,9536401,972.80434560849,8417924,858.70896664286,9410324,959.94328266857,13001257,1326.2528817709,13255925,1352.2314597572,9781202,997.77639498113
1000715,彰化縣,埔心鄉,35381,9810,8794757,896.50937818552,7624835,777.25127420999,8448221,861.18460754332,12012414,1224.5070336391,12108168,1234.2678899083,8729990,889.90723751274
1000711,彰化縣,溪湖鎮,56251,14927,14570601,976.12386949822,12561229,841.5106183426,13716415,918.8996449387,18122605,1214.0822000402,19769842,1324.4350505795,14317269,959.15247538018
1000712,彰化縣,田中鎮,44491,12448,9019503,724.57446979434,8125481,652.75393637532,9067448,728.42609254499,11899977,955.97501606684,13484493,1083.2658258355,10259220,824.1661311054
1000723,彰化縣,芳苑鄉,36631,9931,7563708,761.62601953479,6768592,681.56197764576,7964261,801.95962138757,10214625,1028.5595609707,10536878,1061.0087604471,8016469,807.21669519686
1000705,彰化縣,伸港鄉,35965,8848,7472935,844.59030289331,7135241,806.4241636528,7701253,870.39477848101,9032745,1020.8798598553,11346377,1282.3662974684,8837115,998.76977848101
1000708,彰化縣,花壇鄉,46224,12792,10975879,858.02681363352,9854846,770.39133833646,11161890,872.56801125704,14871604,1162.5706691682,16438852,1285.088492808,11626447,908.88422451532
1000721,彰化縣,田尾鄉,28891,7603,7216066,949.10772063659,6775466,891.15691174536,7081875,931.4579771143,8202758,1078.8843877417,10039879,1320.5154544259,8783870,1155.3163225043
1000704,彰化縣,線西鄉,17090,4063,3415765,840.7002215112,3173521,781.07826729018,3392230,834.90770366724,3872541,953.12355402412,4962457,1221.3775535319,4110374,1011.6598572483
1000720,彰化縣,二林鎮,54486,14192,12144171,855.70539740699,11919927,839.90466459977,12591414,887.21913754228,15631469,1101.4281989853,18032573,1270.6153466742,14737037,1038.4045236753
1000707,彰化縣,秀水鄉,38993,9571,9223653,963.70838992791,8449949,882.87002403093,9183376,959.50015672344,11828789,1235.8989656253,13307944,1390.4444676627,9832697,1027.342701912
1000714,彰化縣,埔鹽鄉,34564,8701,7126268,819.01712446845,7054567,810.7765774049,7440512,855.13297322147,8376238,962.67532467532,10547095,1212.1704401793,9344614,1073.9701183772
1000703,彰化縣,和美鎮,89618,23749,20938927,881.67615478546,18603487,783.33769842941,20064186,844.8434039328,27503251,1158.0803823319,30823538,1297.8878268559,22965117,966.99301023201
1000702,彰化縣,鹿港鎮,85369,21999,19045831,865.75894358834,17201131,781.90513205146,18937120,860.81730987772,24255446,1102.5703895632,27234068,1237.9684531115,21298719,968.16759852721
1000710,彰化縣,員林鎮,125865,36320,30778321,847.42073237885,28019736,771.46850220264,30898990,850.74311674009,41858415,1152.4893997797,48011312,1321.8973568282,36933848,1016.9011013216
1000701,彰化縣,彰化市,237197,70939,57860683,815.63995827401,51579773,727.10036792174,58736750,827.98954030928,81246077,1145.2949294464,90638440,1277.6954848532,66068944,931.3486798517
1000813,南投縣,仁愛鄉,15671,4905,3174863,647.27074413863,2757750,562.23241590214,3226692,657.8373088685,3460489,705.50234454638,3447892,702.93414882773,3385377,690.18899082569
1000810,南投縣,國姓鄉,20955,7210,3981110,552.16504854369,3540572,491.0640776699,3896521,540.43287101248,4465315,619.32246879334,4735997,656.86504854369,4026153,558.41234396671
1000811,南投縣,水里鄉,20366,7226,4396884,608.48104068641,4060367,561.91073899806,4258027,589.26473844451,4994176,691.13977304179,5238792,724.99197342928,4736024,655.41433711597
1000809,南投縣,魚池鄉,17427,5782,4262012,737.11726046351,3743001,647.35402974749,4044219,699.44984434452,4448724,769.40920096852,4528314,783.17433414044,4221848,730.17087512971
1000802,南投縣,埔里鎮,85740,28057,22354616,796.75717289803,19485781,694.50693231636,20940029,746.3388459208,23558478,839.66489646078,25073777,893.67277328296,22960261,818.34340806216
